geolocation_lat_cus,geolocation_lng_cus,jour_depart,jour_arriver
-23.681430542809263,-46.77814622934237,4,4
-26.33267481017145,-48.80469806879704,1,3
-22.835828487618862,-43.276143784165534,1,1
-22.835828487618862,-43.276143784165534,0,4
-23.67636972794607,-46.51462732950938,3,0
-23.436711113694077,-46.511340324744644,4,4
-23.570255901395463,-46.81130803192885,3,2
-23.085505074199148,-46.959540960670566,1,4
-22.74938378345285,-43.44373182064542,2,5
-19.45799501338864,-44.24812822762975,1,2
-19.45799501338864,-44.24812822762975,1,2
-19.45799501338864,-44.24812822762975,3,1
-23.937828782369905,-46.35659153288516,0,3
-23.937828782369905,-46.35659153288516,0,3
-4.565356629061708,-45.12939734093833,1,3
-23.269435103279356,-51.0529403954004,4,3
-22.833834004293305,-43.248856689738865,0,4
-23.745624893916613,-46.39462033694687,4,3
-23.745624893916613,-46.39462033694687,3,0
-21.95505615605571,-46.79863412919675,2,0
-12.93217665651741,-38.51165578711354,3,2
-20.913176471763553,-44.51115089589789,3,3
-1.455600001062288,-48.479381448710356,0,3
-1.455600001062288,-48.479381448710356,2,6
-23.74693706524557,-46.69079514460873,4,5
-23.74693706524557,-46.69079514460873,3,0
-23.501621140431038,-46.8672342134941,0,4
-19.894574207526322,-43.93123458184847,1,0
-22.39213658183407,-47.57768122006808,3,0
-22.39213658183407,-47.57768122006808,0,3
-12.092512976501038,-45.80692672676452,2,3
-20.31396062242991,-40.298745283735855,1,2
-26.331777299276474,-48.84943205286778,4,1
-22.90360047196505,-43.30690158951934,4,0
-23.45840856173953,-51.91966280632187,3,4
-23.445068629664828,-51.9771308204789,1,1
-23.715603895818987,-46.554084712656405,1,3
-23.715603895818987,-46.554084712656405,1,3
-23.715603895818987,-46.554084712656405,1,3
-19.969152251420983,-43.9673896350727,3,0
-19.969152251420983,-43.9673896350727,3,0
-10.01332692956116,-51.119942758395595,3,3
-25.644495135616737,-49.30091769165863,2,1
-25.644495135616737,-49.30091769165863,2,1
-19.768627939639334,-44.08665271841156,2,2
-22.807947948601367,-43.407730986708756,2,0
-27.076616866728674,-48.893194732832825,1,0
-23.492808011471663,-46.740701708848064,0,5
-23.55500650824253,-46.790344722223814,3,1
-23.60357378729597,-46.79514648924704,0,2
-23.993943564523672,-46.2848881865308,1,4
-23.442492952750715,-46.520640444716136,0,0
-23.74287739678984,-46.69441745015669,1,1
-9.910598282583434,-63.04023428820198,4,2
-9.910598282583434,-63.04023428820198,4,2
-21.257173644664,-48.32096387334482,3,2
-22.837911776525196,-43.322271046058205,2,4
-22.837911776525196,-43.322271046058205,1,0
-26.40493104975986,-50.1457709126807,4,1
-23.124376740381013,-46.58279155346655,2,2
-21.93506719324893,-50.52481882516593,1,5
-14.722033129956147,-49.46887210409343,3,1
-22.923355641776098,-43.38304691750828,1,2
-22.294360298173427,-48.558523688387325,4,0
-23.40944414305797,-46.45548825701675,3,0
-18.89269800910899,-48.2499398971617,0,2
-22.760838936119505,-43.45665101381066,3,2
-21.874288279503798,-51.84496960410868,3,3
-23.56585511652645,-46.43493844446315,1,0
-23.462265836782144,-46.59383968992663,1,2
-23.46480505992267,-46.59871241697142,2,5
-23.247932027442516,-47.31563631288285,1,4
-19.939120614599368,-44.17301724018932,2,1
-23.31709063911145,-51.12749400848244,3,3
-23.398249916913286,-46.43833843883129,2,2
-7.085468146787566,-34.836182998668605,4,0
-7.085468146787566,-34.836182998668605,4,0
-7.085468146787566,-34.836182998668605,4,0
-23.539944363160128,-46.439816187506,3,5
-23.539944363160128,-46.439816187506,3,5
-21.14050935814813,-47.81485211603114,0,3
-23.5390781100868,-46.590602708756506,1,4
-23.5390781100868,-46.590602708756506,1,4
-21.17989319210998,-47.78842912306861,4,2
-21.17989319210998,-47.78842912306861,4,2
-27.68111457458896,-48.50645941049492,0,4
-23.63107584294424,-46.496432299524145,1,3
-23.46300549914993,-47.50261674690876,1,3
-31.772332888093647,-52.33919520280352,4,1
-15.778821492801272,-47.87840075820877,3,1
-22.70574388779395,-43.55656212344718,3,0
-5.8836329205107845,-35.20384948972188,3,6
-5.8836329205107845,-35.20384948972188,3,6
-23.526481930880934,-46.486395377042456,1,4
-23.526481930880934,-46.486395377042456,4,1
-23.526481930880934,-46.486395377042456,4,1
-23.19512100576103,-46.83038266241374,0,4
-22.511992076781247,-44.006817294633294,1,1
-30.887786395003875,-55.537168260597156,1,6
-22.288146664323712,-46.611900913187725,1,3
-22.288146664323712,-46.611900913187725,1,3
-12.870182039732626,-39.85502158056103,0,0
-23.26773336289165,-45.93995262197823,2,0
-22.86307523136957,-47.14998118893471,1,1
-22.486197674413727,-48.55959102350534,2,0
-29.919402974839485,-51.14505892899358,2,0
-23.487614708512766,-46.60399102375175,4,2
-25.399872090209236,-49.24086872435967,1,4
-14.706666711511852,-47.523099209264345,4,0
-9.381290778388328,-40.53232435840612,2,1
-22.96669955681108,-43.6017686687425,3,3
-22.122735211776792,-51.38636933470504,1,1
-23.48336277385581,-46.617055295327404,4,1
-22.768385385405175,-46.22257084261663,3,3
-22.84750022158305,-43.07542461651585,2,3
-8.441865196198224,-35.03133101563557,1,2
-23.581605441552547,-46.92940423734069,1,4
-22.880367489524698,-47.060801430549105,2,1
-12.73341229711485,-60.148354516063264,1,5
-21.38586686198184,-51.573633973535856,2,0
-12.79210238530026,-38.39277244867185,3,4
-19.822347132611853,-43.99780836832119,2,4
-23.5657699974044,-46.49178572221211,1,4
-22.936910913712644,-43.36097335035078,2,2
-15.120726622753034,-58.385484808310025,0,4
-12.992588169568922,-38.453968280831866,3,3
-20.32247630196992,-40.3776277708669,2,4
-21.177891257048426,-47.74337493709186,1,3
-21.177891257048426,-47.74337493709186,1,3
-22.883853344155632,-43.41913635549757,1,4
-30.064709236940818,-51.19229319549017,2,4
-22.11226242384285,-51.421179666230614,3,0
-27.35330161977703,-53.55804287681171,4,4
-19.787035607141227,-42.13788581415279,4,3
-23.63068641299851,-46.78922367288023,1,1
-23.63068641299851,-46.78922367288023,1,1
-30.005360772726828,-50.14976807414614,3,4
-30.005360772726828,-50.14976807414614,0,1
-22.91314902753285,-43.65356967363749,4,2
-22.611873908844622,-46.058156568941314,2,3
-23.593289291903172,-46.77250541665593,3,1
-23.40961107615344,-46.73976853235853,0,2
-18.39733282966266,-52.66256478805725,2,0
-22.74060229553913,-47.37582085471678,4,2
-23.494381914918197,-46.73602570743375,3,6
-22.885872200386753,-43.51372891804046,3,4
-22.885872200386753,-43.51372891804046,3,4
-23.537495200480873,-46.954492514457776,1,4
-22.85283889664949,-47.07569747166028,2,1
-22.85283889664949,-47.07569747166028,2,1
-22.85283889664949,-47.07569747166028,2,1
-21.019414087883348,-48.77458331433484,2,2
-23.71528473952517,-46.590457184659186,4,2
-22.796290333508676,-43.045313938554116,4,1
-22.796290333508676,-43.045313938554116,4,1
-22.295151742810656,-51.9115524214896,3,3
-23.003258607853127,-44.31169863683369,1,2
-22.747655366540023,-43.500451999215706,3,2
-23.459173046685173,-47.40454580051051,4,5
-23.459173046685173,-47.40454580051051,4,5
-19.836538648932322,-43.179065438902185,2,4
-23.6358166762839,-46.83864679559011,4,2
-23.6358166762839,-46.83864679559011,4,2
-23.6358166762839,-46.83864679559011,4,2
-23.6358166762839,-46.83864679559011,4,2
-23.6358166762839,-46.83864679559011,4,2
-30.016072959902207,-51.178921325677855,1,0
-23.535468446052143,-46.630290773383464,4,0
-23.522455823939254,-46.65525390366422,4,3
-19.723676851415753,-47.916394962195284,4,4
-22.868363814263645,-43.46923216795061,0,3
-21.73321508937952,-48.10993988163808,1,1
-30.08614772564466,-51.2101102589458,1,3
-23.311278572671075,-51.157084110653216,4,2
-4.945933764432745,-47.48449633404995,3,1
-23.538905805876308,-46.92410128109349,0,2
-16.327954380320946,-48.98855449455418,2,1
-22.121295785525298,-51.394921976482856,1,4
-22.121295785525298,-51.394921976482856,1,4
-23.56283144586961,-46.66092524802456,3,1
-9.989061455597195,-67.84408966250473,2,0
-9.989061455597195,-67.84408966250473,2,3
-9.989061455597195,-67.84408966250473,2,3
-9.989061455597195,-67.84408966250473,2,3
-23.55568419758513,-46.54412418516431,4,1
-23.283163764737296,-46.2975213250083,3,4
-23.895179365423765,-46.423856120484295,4,2
-4.316757277478369,-46.45803913868447,2,3
-22.764520432902142,-43.403242685589504,0,3
-23.096492254601642,-46.71792466026417,1,0
-30.004385603413855,-51.05439844391613,1,2
-30.004385603413855,-51.05439844391613,2,1
-29.453674019846297,-49.921647808101675,3,2
-21.934484546249053,-50.5139822943069,2,4
-23.557363669113897,-46.49773604755222,4,2
-21.13282920534081,-47.846432827881905,1,4
-29.13506310013978,-51.17879476477556,2,2
-21.14321773930606,-48.94718765478022,2,0
-20.96370391703034,-49.03260884407004,2,0
-20.77686359976854,-49.36411121795177,4,4
-22.91734026122362,-45.44734773789425,1,1
-23.22310017153818,-46.79620853748902,1,1
-22.486863285435646,-44.079219812556964,0,3
-23.469698891187853,-46.589960219256,2,0
-22.86435505255423,-43.43475714417017,4,4
-22.86435505255423,-43.43475714417017,4,4
-22.86435505255423,-43.43475714417017,4,4
-21.976920074786673,-51.65254186168632,3,1
-21.976920074786673,-51.65254186168632,2,0
-21.976920074786673,-51.65254186168632,2,0
-21.74146456750724,-43.35962184240734,0,0
-21.118337520064774,-47.81920902994725,3,3
-23.53927949896976,-46.904020847466406,0,3
-20.109472695799013,-43.063615111478846,1,3
-29.949823496703964,-50.11914007834463,1,5
-29.949823496703964,-50.11914007834463,1,5
-23.54706743134006,-46.52164439061696,3,1
-23.54706743134006,-46.52164439061696,3,1
-15.80937282104426,-48.076807780163705,2,0
-22.305823833391923,-53.82494463283857,1,4
-23.486926292494477,-46.892835688754026,4,4
-18.010414587983593,-49.379212135853756,4,1
-22.83682807124316,-43.30804460963915,3,1
-22.84232187678775,-47.60705361138731,1,4
-21.8921632634006,-49.021572320070476,2,0
-23.54159209348249,-46.911604421411475,3,1
-25.36623281643412,-49.26840872617114,1,2
-22.713860925116677,-46.76612661301402,0,4
-25.353606599246394,-54.22950599854948,2,2
-23.574749954919373,-46.636914266814095,2,4
-22.64563319490629,-43.28709135535513,0,1
-22.64563319490629,-43.28709135535513,0,1
-24.959184284292284,-53.46264400005701,3,1
-27.03084885666221,-48.66208180496917,1,3
-23.008068841447862,-43.29861176534446,1,5
-1.4480116813065176,-48.49023011768201,1,0
-29.93779824632051,-51.0632787125272,2,4
-24.20557211529753,-50.933840621265624,0,3
-15.842796493648816,-48.12488746745885,1,3
-23.55251588354359,-46.556935266177994,3,0
-29.703605629255534,-52.42254825459426,0,2
-30.018298859705812,-51.1254795120041,3,4
-22.808780189018307,-43.02586676512878,2,2
-22.808780189018307,-43.02586676512878,2,2
-14.059502295365315,-41.23499741666952,1,3
-23.584880745630898,-46.51558839644083,1,1
-23.584880745630898,-46.51558839644083,1,1
-27.603831163391327,-48.523562641551024,0,2
-23.54112817594387,-46.719557452207795,4,1
-23.65280039493693,-46.815101031569185,2,0
-23.65280039493693,-46.815101031569185,2,0
-23.65280039493693,-46.815101031569185,2,0
-23.65280039493693,-46.815101031569185,2,0
-23.65280039493693,-46.815101031569185,2,0
-23.65280039493693,-46.815101031569185,2,0
-22.90503857930972,-43.21828983688021,1,1
-22.90503857930972,-43.21828983688021,1,1
-22.90503857930972,-43.21828983688021,1,1
-22.507587860815306,-41.93142739906233,1,1
-28.691211473754183,-49.38705471956821,1,2
-8.034194043244621,-34.89481404682669,2,6
-22.877515295743336,-43.53029348075375,3,2
-28.253212107955733,-52.456622436637,1,0
-20.001771055992613,-44.01020003340428,2,2
-23.964550695667057,-46.27876856476224,1,0
-22.870893429404216,-43.483301504432156,2,0
-23.54116798168675,-46.51841214988332,4,1
-22.85106228596878,-43.326178847752495,3,3
-22.85106228596878,-43.326178847752495,4,5
-23.69549146375928,-46.69822956602337,2,0
-23.4889868849868,-46.57065328067549,0,1
-21.789190389997454,-47.07232828087682,0,3
-19.835328019204304,-44.00414456958805,4,1
-23.57251800195739,-46.8199527700369,2,0
-23.57251800195739,-46.8199527700369,2,0
-23.57251800195739,-46.8199527700369,2,0
-23.57251800195739,-46.8199527700369,2,0
-23.57251800195739,-46.8199527700369,2,0
-22.51409344764156,-48.71694212220496,1,0
-19.740198535741925,-47.92479298786426,2,2
-23.468374956100263,-46.633410041508924,4,1
-22.388592697956906,-42.918760256921026,2,0
-23.44804126461349,-51.869960318427,0,3
-15.235746482425013,-59.33328023044019,1,2
-12.246594899548207,-41.60307066374758,1,4
-21.184684061099745,-49.579401283354365,2,1
0.03339460087922303,-51.06788438751215,1,1
0.03339460087922303,-51.06788438751215,1,1
-0.8627413903500438,-48.135872577157926,2,2
-21.961660896718737,-44.8890362805542,3,1
-21.961660896718737,-44.8890362805542,3,1
-23.503973139812274,-46.66510041964075,2,4
-22.867825487785613,-43.00274906955529,1,1
-21.17770984048536,-47.76782007545161,4,1
-24.03661708098261,-46.50486334481668,1,4
-23.551639612978533,-46.690442312805956,3,4
-3.73456878838418,-38.51053386926288,0,2
-23.451383818049504,-46.34347817457571,3,0
-20.363601856745056,-40.37462539065325,2,1
-22.78335138297888,-43.34124145850289,0,2
-22.78335138297888,-43.34124145850289,0,1
-24.385497130331405,-47.92805608893468,2,1
-23.27301592741071,-46.74605933027333,1,2
-15.831816658580305,-47.99983795650157,1,1
-23.66552323537099,-51.356596684227036,0,1
-21.427358969698183,-45.9465125653126,1,4
-20.53893016309683,-48.558910730567824,2,0
-23.610596185063486,-46.70728333356072,1,0
-24.986482985801874,-53.4931971064704,2,0
-29.699056348457532,-51.100592718032274,2,4
-29.699056348457532,-51.100592718032274,2,4
-20.85866998898681,-46.38689599524818,2,2
-22.331883449900133,-49.05375155524553,4,0
-23.94463225395839,-46.41501832165658,2,1
-29.935968027119927,-51.08834941199758,0,2
-23.325362957582694,-46.704014642968566,1,2
-23.000242127730054,-46.83488749423055,2,0
-29.437289625627628,-51.97361580073605,2,3
-23.653723231387747,-46.61037830605272,1,5
-29.127261237342964,-51.17453458697448,0,4
-23.52477764273868,-46.37378298008582,4,1
-6.477823216136303,-44.19121651894597,3,3
-7.600380663829013,-43.026522629089854,3,3
-7.600380663829013,-43.026522629089854,2,0
-23.80931050943644,-46.757110474026355,1,3
-2.9107680296292164,-40.195920236408675,1,2
-23.646983781242422,-46.718721595903254,2,0
-8.081218225826808,-34.910306779152215,0,6
-23.005341141454807,-49.78339218605727,2,4
-23.93670298267911,-46.28689951416301,0,1
-27.200822028030466,-49.07837365853379,0,3
-22.877917464289318,-42.0106295872261,3,4
-19.781986660188586,-43.91848304414403,4,1
-19.781986660188586,-43.91848304414403,4,1
-23.50501951707933,-46.593942564083434,0,0
-20.71615282762481,-48.535254623358405,0,3
-18.839127267816426,-46.94672164246675,1,2
-22.7511163216362,-43.48036640700671,2,0
-31.311222863655342,-54.11789120856081,3,1
-23.700354958798822,-46.3967524627913,4,5
-6.402787305631923,-36.451641065455775,3,4
-21.1726252218232,-43.021932822233104,1,0
-23.52991689496941,-46.889260531188285,4,2
-15.831395149349374,-47.91722129777486,2,1
-15.831395149349374,-47.91722129777486,2,1
-10.141657474791321,-43.94873133203078,2,2
-23.59482948325571,-46.412661455679434,4,5
-19.94416022001555,-40.38449895378411,4,0
-23.46920035865787,-46.68344414587124,1,2
-23.563868430206785,-46.36943596268342,2,4
-11.679428518842506,-51.376754297191354,1,1
-11.679428518842506,-51.376754297191354,1,1
-11.679428518842506,-51.376754297191354,1,1
-23.92576056030005,-48.69799582939115,1,4
-22.71708005610545,-43.37621943740936,1,0
-23.625807260665148,-46.5863762289606,4,1
-23.625807260665148,-46.5863762289606,4,1
-22.173198534114967,-47.373421669583465,4,4
-20.801598691804546,-49.367616790668976,4,1
-25.057131448474582,-50.16258466191556,1,1
-23.50721744615212,-46.57496712581993,2,2
-21.595022333466506,-45.42798780621437,4,3
-23.319686274679018,-46.71857921932651,1,1
-23.490776738309968,-46.585926618874595,1,2
-23.44893008246757,-46.697731746675316,0,0
-19.930109511108558,-40.15365065258333,1,2
-22.87663503197003,-43.80985126698182,1,1
-15.30347832638835,-49.12643858098478,0,2
-22.58724456187613,-46.1770972969797,3,2
-22.736020127220254,-47.48777881318741,1,4
-23.47447986408073,-46.30647080192453,2,4
-1.9343796360836618,-47.050272013776514,2,2
-22.790469256874793,-43.31481452785817,2,4
-22.790469256874793,-43.31481452785817,2,4
-22.790469256874793,-43.31481452785817,2,4
-12.979401136116154,-38.49741792535076,0,2
-21.227570896101504,-42.82682529318478,4,4
-12.247603345815255,-38.976215099660564,2,0
-23.56849994315455,-46.51180958028993,2,5
-20.285484534887303,-50.39756171781863,2,1
-23.54339460016357,-46.26208568184617,3,0
-23.54339460016357,-46.26208568184617,3,0
-22.711307800867907,-42.87331425316652,4,2
-5.992472687151518,-37.9440903222712,1,2
-22.94460537113836,-46.54891700996332,1,0
-9.97568264413675,-55.17406986024914,3,4
-22.582287289027448,-44.69615578487732,2,2
-10.338545180422622,-62.907643074084675,1,0
-23.667456220235763,-46.64104518782226,2,0
-17.4295880730892,-41.000179991325815,3,2
-21.795933567196368,-46.59019569833497,0,2
-23.543832699802923,-46.545772571291415,2,1
-23.543832699802923,-46.545772571291415,2,1
-22.32200116138024,-49.04575130270957,2,3
-23.4121327444948,-46.941244771265595,3,2
-23.49304868290792,-46.59481549706722,2,0
-22.710721544686184,-43.69140232860297,2,3
-23.391473636369227,-46.730686704069186,4,1
-23.67505922393082,-46.64554024043913,3,1
-23.48399524579755,-46.6195839930197,2,0
-23.55849530893289,-46.52911922454965,2,0
-20.697899484749247,-41.922451276616826,3,1
-14.796555996191133,-39.05971572855667,0,4
-14.796555996191133,-39.05971572855667,0,4
-23.51568493781539,-50.043476647039135,4,4
-11.44276873182296,-61.45027316314569,2,0
-22.86305592280701,-43.4696365930169,3,1
-25.455330306370573,-49.06611535740166,2,3
-23.98075956187818,-48.34503056229595,2,1
-23.433637357810888,-46.533772824799506,3,0
-23.573100861060343,-46.415395875191365,2,4
-25.568331604532908,-54.5691562935889,2,4
-23.701153113067193,-46.582928979996545,1,5
-32.09470204000812,-52.1835895338936,4,2
-23.055860852005786,-46.359235959126025,4,1
-23.055860852005786,-46.359235959126025,4,1
-23.055860852005786,-46.359235959126025,4,1
-26.888954863561988,-49.10210453576227,0,3
-26.888954863561988,-49.10210453576227,0,3
-26.888954863561988,-49.10210453576227,0,3
-22.933999074895677,-47.03304004413908,0,4
-23.62345144228855,-46.9370382499248,0,0
-23.62345144228855,-46.9370382499248,0,0
-24.257703279680843,-49.7164234007889,1,3
-23.695232275686898,-46.5975993029514,1,5
-22.743739077121926,-47.336997388190525,3,1
-22.90024700400981,-43.28620954651436,2,3
-22.625000967990943,-43.89666343676933,3,2
-23.96974624488773,-46.321938826751385,1,0
-23.96974624488773,-46.321938826751385,1,0
-23.591954278070183,-46.51100157825954,1,0
-23.469612876492175,-46.53738261121392,3,6
-16.023821140278326,-49.800356385179654,2,1
-18.76341842229983,-44.433156771319844,1,3
-23.621542891813732,-46.57510268453868,0,0
-23.51803615164853,-47.503546771820425,1,0
-22.940382993925976,-47.09526288732753,2,1
-23.44569993335935,-46.581886355860654,3,1
-23.54177865147578,-46.65242233963952,2,1
-19.825436430269445,-43.89792250761005,2,2
-22.969148201152674,-43.38306523796816,0,2
-22.969148201152674,-43.38306523796816,3,4
-22.91285701073434,-43.188349118438026,4,2
-26.733413761251644,-53.517529914408534,2,3
-26.733413761251644,-53.517529914408534,1,3
-16.724633124078522,-43.872478442041405,1,2
-18.47627421500296,-47.19682128916466,0,2
-23.818390396830004,-46.08062370343074,1,2
-23.818390396830004,-46.08062370343074,1,2
-23.818390396830004,-46.08062370343074,2,2
-20.814771998995376,-49.50692752488182,4,0
-19.927104133305782,-43.94496355953477,0,2
-27.52333028371089,-49.687281874420606,0,3
-23.688118958076767,-46.55322175065381,1,2
-23.45353468486184,-49.405492247965974,2,3
-19.948076470462283,-43.94761823033124,1,2
-19.948076470462283,-43.94761823033124,1,2
-19.948076470462283,-43.94761823033124,1,2
-22.93198016932755,-47.11184149169856,0,0
-20.655803964613053,-43.77785932514866,2,2
-22.86940966621501,-43.55658717782943,0,2
-25.42963241666681,-49.26131687338104,2,3
-25.42963241666681,-49.26131687338104,2,3
-19.91508096513413,-43.917558395580826,3,4
-19.613117562252103,-44.039892263544594,4,2
-19.613117562252103,-44.039892263544594,4,2
-19.613117562252103,-44.039892263544594,4,2
-19.655066456724327,-43.23395770447938,3,1
-23.125016228981327,-45.714067057739975,2,1
-21.314997747152887,-49.05541730507598,1,2
-21.314997747152887,-49.05541730507598,1,2
-22.909483056983003,-42.92582680004856,3,4
-23.15035227717095,-45.90931279216068,2,0
-20.754734638539272,-42.87751998529488,3,1
-22.884602705368053,-47.06730188388011,2,0
-22.716288877191023,-43.515305712585345,4,1
-22.984160176092555,-43.2249547488026,2,1
-22.984160176092555,-43.2249547488026,2,1
-22.869656945184232,-42.32141493624608,3,1
-25.3859849919381,-49.24450850596202,0,5
-23.497316500688573,-47.5016021640742,3,2
-23.497316500688573,-47.5016021640742,3,2
-22.919342584449822,-43.21542322502568,1,0
-23.201341019308906,-46.88784814763905,4,4
-23.51161645469503,-46.49150765738699,3,0
-25.52249791530443,-54.58448285009856,1,4
-23.100489182783285,-47.2069414225915,0,3
-22.944389409694327,-47.295351221518395,1,2
-13.002072619923947,-38.463023590819006,2,6
-23.523865508829488,-47.256613472493285,0,4
-20.536613759556865,-47.43358387554184,1,2
-23.012986504226514,-43.46551954103293,2,1
-23.034454768574385,-46.98122363680282,0,3
-18.57640750971048,-46.52598592302644,3,4
-23.160675066688075,-45.800316567755644,0,4
-23.481599635478855,-47.448214832826004,1,0
-19.841080942701886,-43.927197425477964,4,0
-19.841080942701886,-43.927197425477964,4,0
-22.80830442913339,-43.18564856697722,4,1
-17.871411345922645,-41.499695152129156,4,4
-30.03865360764887,-51.12187833655109,2,4
-22.888697457782264,-43.118307020936726,0,0
-20.33885295949204,-41.13293113577976,3,2
-23.64222659422937,-46.607757271025676,0,5
-22.88287678261581,-43.36417448357045,2,2
-22.88287678261581,-43.36417448357045,2,2
-22.88287678261581,-43.36417448357045,2,2
-23.656789411025077,-46.78053307135404,2,1
-19.636520104484404,-43.89965142692268,2,2
-23.189420416902394,-46.92157334717516,1,1
-23.453975800323054,-47.47370908291622,3,3
-15.751234623347079,-47.88967273759191,1,1
-14.666464349143078,-52.35393109184135,0,1
-27.584160958831585,-50.366224597942974,2,3
-27.584160958831585,-50.366224597942974,2,1
-27.584160958831585,-50.366224597942974,0,1
-29.733175060853192,-50.007224042358025,1,1
-22.897521961702388,-43.591752252623216,3,2
-16.056320706382433,-48.03491456060776,2,0
-23.941873053352303,-47.07320010425571,1,3
-23.941873053352303,-47.07320010425571,4,2
-22.47556263589043,-43.148370152985294,2,3
-23.201281366969067,-46.7818637825933,1,4
-23.506818689006558,-47.445651134711255,3,2
-20.52069214464104,-43.704435469350045,1,0
-23.157306228305913,-47.05406044642656,2,1
-22.57062177137925,-52.39082161938168,2,3
-18.596844559532663,-48.69760298955123,2,2
-17.31726008132974,-53.223327746417894,2,1
-23.666938024969806,-46.73907590375413,1,3
-19.731097253636847,-43.94146568879752,1,1
-19.731097253636847,-43.94146568879752,1,3
-19.8543117905246,-43.898330678448545,0,6
-20.341070998897532,-40.36444150559454,1,4
-23.49879608893553,-46.83305816446205,3,1
-23.570255901395463,-46.81130803192885,3,2
-23.467732746409887,-46.61054509792451,3,4
-23.478802923326487,-46.722724700331725,3,4
-19.996507300048204,-44.1367419472406,1,3
-19.996507300048204,-44.1367419472406,1,3
-21.466660105003786,-47.0053072961284,0,1
-23.953153311271464,-46.319207720969544,4,4
-23.429046276039614,-46.826846490580216,2,0
-9.397535125536908,-38.2263169333816,1,3
-22.71611597159807,-46.778039302430145,2,1
-22.201858399386726,-49.968323182105024,3,4
-23.60201559314473,-46.49375540666454,4,3
-23.69134216701428,-46.62898847868136,1,3
-23.529106968546422,-46.81241810438336,3,4
-20.53786612024154,-43.98279310089686,1,3
-20.53786612024154,-43.98279310089686,1,3
-23.54257139685113,-46.65424333104065,4,0
-29.70329125366893,-53.80084689851504,2,1
-23.67391548382347,-46.53815742287353,1,3
-23.68602726400406,-46.761222924777364,2,2
-19.916749422160827,-43.90182965852816,3,0
-22.837911776525196,-43.322271046058205,3,5
-23.37812187269466,-46.44830563492381,2,0
-26.781867833364128,-49.37771997679968,0,2
-23.661686973091978,-46.56555990420881,2,0
-23.152463315189895,-46.592279995475245,0,2
-20.29620696858057,-40.32083517192289,3,2
-20.29620696858057,-40.32083517192289,3,2
-23.608527203762666,-46.661200705889904,2,0
-23.409186987730664,-46.402111186337315,1,1
-22.85123122560903,-45.2466469099533,1,1
-18.950237259905318,-48.309470659443285,1,0
-23.68807971060783,-46.561821378433045,1,0
-23.56585511652645,-46.43493844446315,1,5
-23.56585511652645,-46.43493844446315,1,5
-19.966156003176422,-43.80531972631105,1,2
-15.791154734041342,-47.85672962141953,2,2
-23.65724198521616,-46.61283083959373,2,0
-23.5390781100868,-46.590602708756506,1,4
-23.5390781100868,-46.590602708756506,1,4
-23.5390781100868,-46.590602708756506,1,4
-23.616393976264767,-46.739847019799726,2,0
-23.616393976264767,-46.739847019799726,2,0
-22.924969862053622,-47.07428354596361,0,0
-23.593620778373012,-46.76614576202182,3,1
-26.485732242565824,-49.09671165207978,3,2
-26.485732242565824,-49.09671165207978,3,2
-17.340845395897382,-44.933534144970075,2,2
-15.830023262395745,-47.980465771379436,0,1
-21.872728278244768,-42.69379519539967,0,0
-22.88244291575676,-43.349470070284454,4,0
-22.88244291575676,-43.349470070284454,4,0
-25.341577095815627,-49.18388080526202,2,3
-25.341577095815627,-49.18388080526202,2,3
-19.86992790922236,-43.919706450313775,4,2
-23.551668533356004,-46.48650877535164,1,0
-23.551668533356004,-46.48650877535164,1,0
-21.124673375671573,-48.44862876824782,0,1
-22.86307523136957,-47.14998118893471,4,3
-22.86307523136957,-47.14998118893471,2,3
-21.99948448466143,-47.887503669191844,1,1
-21.99948448466143,-47.887503669191844,1,1
-21.99948448466143,-47.887503669191844,1,1
-21.99948448466143,-47.887503669191844,1,1
-23.684033795365615,-46.438790462630976,2,0
-29.80060787528852,-55.75366749977422,2,4
-18.921397435860246,-48.32946334496327,0,4
-25.490559269496053,-49.302027355738794,2,0
-23.010131257960506,-43.33867951997429,4,0
-20.16425237315996,-42.968428198957966,2,3
-23.73870891292228,-46.68933298902944,1,2
-19.787035607141227,-42.13788581415279,2,5
-22.88926749326185,-43.04860885808702,4,2
-25.442862117746692,-54.402764727764094,1,4
-20.789298791894996,-40.81339847159395,2,3
-23.489760624425745,-46.577676515345495,0,4
-23.01564701182897,-44.22147988194893,2,3
-23.388650818146587,-49.51065070949629,1,1
-19.9254795846107,-44.08570752938617,1,4
-23.6094300247577,-46.66050227039207,2,0
-23.6094300247577,-46.66050227039207,2,0
-14.751273938437233,-50.56816461230506,3,1
-28.24976510296633,-52.42663023242174,4,3
-21.364132750962657,-46.939895484874384,0,3
-15.83278665781165,-47.94636739374684,4,1
-15.83278665781165,-47.94636739374684,4,1
-15.83278665781165,-47.94636739374684,4,1
-25.81313272114019,-48.536304639734574,2,3
-22.219369298918057,-49.974473195838854,2,0
-22.897715083300227,-43.1833299206064,3,1
-22.897715083300227,-43.1833299206064,3,1
-22.897715083300227,-43.1833299206064,3,1
-23.584449311551452,-46.643302552318104,0,2
-23.584449311551452,-46.643302552318104,0,2
-23.658991285442372,-47.05328447469846,1,2
-22.23438342537475,-49.976667294193106,1,0
-29.13506310013978,-51.17879476477556,0,3
-22.87144109880101,-43.25872757850377,4,0
-2.5654634266571534,-44.23062623231071,1,6
